10,0,4500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
4,10,600000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
5,5,50000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
8,0,1200000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
8,0,14000000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
8,0,420000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
5,7,450000,4.1,3.6,3.2,3.7,3.6,3.3,4.4,3.1,3.9
200,0,20000000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
4,0,2199999,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
128,6,8960000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
10,13,1100000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
5,0,650000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
200,0,10000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
53,0,8000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,800000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
5,0,1806210,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
6,0,5000000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
7,0,14500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
12,0,11800000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,650000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
5,0,2500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
82,0,14700000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
4,0,195000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
6,0,779000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
65,0,45000000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
6,0,779000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
7,0,3600000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,5500000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
31,0,80000000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
30,0,9000000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
7,0,14000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,12,2500000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
3,14,2955555,4.2,3.6,3.1,3.8,3.2,3.2,4.2,3.1,3.9
848,19,750000,3.7,3.2,2.3,3.9,3.0,2.6,3.9,2.9,3.7
6,0,4500000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
22,0,40000000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
6,0,2500000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
7,0,5999999,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
4,0,2000000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
10,0,520000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
6,0,350000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
20,0,13000000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
4,0,2850000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
4,7,750000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
434,10,2100000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
10,15,1300000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
29,0,60000000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
5,0,6500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
10,0,520000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
11,0,11600000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
12,0,3700000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
10,10,8000000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
5,7,1500000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
8,0,5900000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,8700000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
6,0,3500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
1200,0,30000000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
1,0,1500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
10,7,1500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
6,0,1680000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
20,11,8000000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
10,0,7500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
5,20,650000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
25,18,200000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
12,3,1700000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
6,0,650000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
6,0,7300000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
6,8,2100000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
55,0,3800000,3.5,3.0,2.2,3.7,2.7,2.7,4.1,2.1,3.0
10,4,920000,3.6,3.5,3.2,3.8,3.7,3.4,4.3,3.1,3.7
26,0,13000000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
20,0,25000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,8350000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
140,0,5000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
8,0,3400000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
7,0,8200000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
8,7,1800000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
4,0,2100000,3.6,3.5,3.2,3.8,3.7,3.4,4.3,3.1,3.7
12,0,20000000,3.6,3.5,3.2,3.8,3.7,3.4,4.3,3.1,3.7
11,10,4200000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
4000,0,850000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
8,8,1680000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
3,0,4200000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
10,0,4600000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
4,0,4800000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
5,0,2000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
7,0,4200000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
237,0,24500000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
5,0,5000000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
8,0,850000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
20,41,1450000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
2,0,2700000,4.0,3.7,3.0,3.7,3.3,3.1,4.1,3.1,3.8
4,1,4000000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
7,10,650000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
6,0,1800000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
6,0,1800000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
6,0,2500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
6,0,6500000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
4,0,620000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
8,0,1000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
9,0,14000000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
9,0,1800000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
180,0,9000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
8,9,6850000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
20,9,16500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
6,15,405000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
6,0,6000000,3.6,3.5,3.2,3.8,3.7,3.4,4.3,3.1,3.7
62,16,7000000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
5,0,785000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
8,0,1500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
20,0,17000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,1500000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
5,0,3250000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
1500,0,600000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
8,0,4500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
8,0,1000000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
6,11,200000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
12,7,8000000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
10,0,2350000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
3,0,1900000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
13,0,1000000,3.7,3.2,2.3,3.9,3.0,2.6,3.9,2.9,3.7
10,0,400000,4.0,3.7,3.0,3.7,3.3,3.1,4.1,3.1,3.8
6,0,1000000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
11,0,2300333,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
6,0,750000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
6,0,11448000,3.6,3.5,3.2,3.8,3.7,3.4,4.3,3.1,3.7
6,0,360000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
6,14,745000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
5,0,950000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
10,0,17500000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
9,0,24000000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
37,0,40000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
7,0,26000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
8,9,320000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
3,0,3500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
8,0,7000000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
8,0,5300000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
9,1,5000000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
6,0,3500000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
10,6,1320000,4.1,3.6,3.2,3.7,3.6,3.3,4.4,3.1,3.9
16,0,1000000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
6,0,200000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
6,0,15500000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
5,0,18000000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
15,0,2490000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
4,0,2100000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
9,6,750000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
10,0,10500000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
8,0,1800000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,420000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
50,0,9500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
6,0,600000,3.5,3.0,2.2,3.7,2.7,2.7,4.1,2.1,3.0
6,28,676000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
10,0,900000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
9,8,750000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
6,0,1100000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
5,2,5000000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
7,0,4500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
50,0,45000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
5,0,430000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,2500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
6,0,600000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
3,0,8500000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
5,0,2000000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
10,0,750000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
5,4,950000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
12,0,7800000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
6,0,499000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
4,0,750000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
6,0,950000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
10,1,400000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
8,0,10000000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
11,0,2500000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
4,7,750000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
6,0,3700000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
10,0,950000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
6,14,900000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
9,7,750000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
7,12,6500000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
21,17,800000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
6,0,3000000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
8,0,1600000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
8,0,1250000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
24,14,8000000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
12,0,2000000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
6,33,2000000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
10,53,1500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
4,0,1529000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
5,5,700000,3.6,3.8,3.3,3.7,3.9,3.8,4.5,3.3,3.8
5,15,1400000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
10,0,390000,4.0,3.7,3.0,3.7,3.3,3.1,4.1,3.1,3.8
5,0,1143450,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
8,0,750000,3.6,3.5,3.2,3.8,3.7,3.4,4.3,3.1,3.7
5,0,1126400,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
94,26,10000000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
4,0,170000,3.9,3.1,2.8,3.5,2.6,2.6,3.6,2.5,3.1
4,0,6500000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
10,7,1250000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
84,0,10000000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
20,0,28000000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
6,0,4500000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
7,12,700000,3.7,3.2,2.3,3.9,3.0,2.6,3.9,2.9,3.7
4,0,900000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
6,0,1600000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
5,0,280000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
10,0,5500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,1020000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
8,0,2464000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
4,0,1290000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
5,0,1400000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
7,0,270000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
34,0,80000000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
6,0,700000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
6,0,2046000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
7,9,1260000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
8,3,6500000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
5,0,1500000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
70,0,65000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
6,10,350000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
5,0,450000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
12,40,1200000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
4,0,350000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
12,0,750000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
5,6,180000,4.1,3.6,3.2,3.7,3.6,3.3,4.4,3.1,3.9
30,9,1000000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
4,0,3500000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
6,0,1200000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
6,16,295000,4.1,3.6,3.2,3.7,3.6,3.3,4.4,3.1,3.9
31,15,500000,3.5,3.0,2.2,3.7,2.7,2.7,4.1,2.1,3.0
10,10,180000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
5,5,450000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
4,0,390000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
10,0,15000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
7,42,2500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
13,0,2800000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
8,0,3250000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
4,0,2500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
7,10,5000000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
500,5,20000000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
6,0,24000000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
10,0,21700000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
250,2,20000000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
5,0,3000000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
10,0,5000000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
23,0,3450000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
7,0,17500000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
6,0,900000,4.1,3.6,3.2,3.7,3.6,3.3,4.4,3.1,3.9
10,0,8500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
11,0,8510000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
8,0,2400000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
8,0,5000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
15,0,31000000,3.6,3.8,3.3,3.7,3.9,3.8,4.5,3.3,3.8
9,0,3500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
32,0,9400000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
6,6,1500000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
4,5,950000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
270,1,125000000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
9,0,840000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,6,790000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
12,0,18000000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
6,0,650000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
24,5,790000,3.7,3.2,2.3,3.9,3.0,2.6,3.9,2.9,3.7
6,16,3000000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
12,0,300000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
4,0,8000000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
6,0,1000000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
1,8,450000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
5,14,5500000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
4,0,800000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
3,0,1900000,3.9,3.1,2.8,3.5,2.6,2.6,3.6,2.5,3.1
4,0,640000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
5,6,290000,4.1,3.6,3.2,3.7,3.6,3.3,4.4,3.1,3.9
200,0,5500000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
19,14,2000000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
6,0,700000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
413,0,250000000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
24,0,12000000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
9,0,460000,3.9,3.7,3.0,3.9,3.6,3.0,4.3,3.0,3.9
5,0,2400000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
5,0,450000,4.1,3.6,3.2,3.7,3.6,3.3,4.4,3.1,3.9
6,6,1500000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
150,0,3500000,3.5,3.0,2.2,3.7,2.7,2.7,4.1,2.1,3.0
13,6,1350000,3.6,3.5,3.2,3.8,3.7,3.4,4.3,3.1,3.7
20,22,350000,4.1,3.6,3.2,3.7,3.6,3.3,4.4,3.1,3.9
6,0,400000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
20,0,2800000,3.9,3.1,2.8,3.5,2.6,2.6,3.6,2.5,3.1
3,0,3000000,4.1,3.8,3.2,4.0,3.3,3.4,4.2,3.3,4.1
20,32,5500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
8,0,10500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
21,5,7000000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
6,7,350000,3.7,3.2,2.3,3.9,3.0,2.6,3.9,2.9,3.7
4,0,1400000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
9,17,3700000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
11,5,2800000,3.5,3.5,3.1,3.7,3.4,3.4,4.4,3.0,3.6
6,0,2600000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
10,0,1390000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
200,0,46000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
12,0,1000000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
11,0,20000000,4.1,3.4,2.9,3.6,3.2,3.0,4.4,3.1,3.6
17,0,4700000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
8,12,500000,3.7,3.2,2.3,3.9,3.0,2.6,3.9,2.9,3.7
9,42,500000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
5,0,230000,3.9,3.8,2.9,3.6,3.6,3.3,4.4,3.1,3.5
6,7,550000,3.7,3.2,2.3,3.9,3.0,2.6,3.9,2.9,3.7
4,10,420000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
7,0,7000000,4.3,3.9,3.2,4.0,3.7,3.7,4.4,3.4,4.2
5,0,2300000,4.3,3.8,3.2,3.9,3.5,3.4,4.2,3.2,4.0
6,0,450000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
6,0,5000000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
180,0,12500000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
4,0,1800000,3.4,3.2,2.6,3.7,3.4,3.2,4.3,3.0,3.5
8,11,750000,4.4,3.6,2.8,4.1,3.2,2.7,4.2,3.1,4.2
7,0,675000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
8,0,1700000,4.4,3.8,3.3,3.8,3.4,3.4,4.2,3.3,3.9
4,0,375000,3.8,3.4,3.1,3.6,3.5,3.4,4.3,3.1,3.5
7,0,3300000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
7,0,3200000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
6,14,3300000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
6,13,2100000,4.3,3.7,3.0,3.9,3.1,2.9,4.2,3.0,4.1
4,0,250000,3.4,3.4,3.1,3.7,3.1,3.2,4.4,2.9,3.6
